"","trackCensoredName","price","trackId","iphone","ipad","primaryGenreId","genreIds","formattedPrice","averageUserRating","userRatingCount"
"2058","MINDBODY One",0,1436076089,1,1,6000,"6000,6013,","Free",5,14
"2059","Fahrtenbuch",6.99,286070473,1,1,6000,"6000,6015,","6.99 USD",4,13
"2060","Huizen te koop - JAAP.NL",0,303218284,1,1,6000,"6000,","Free",3.5,13
"2061","iDcrm",0,312543192,1,1,6000,"6000,6007,","Free",2.5,13
"2062","Interstate Mitsubishi Erie, PA",0,332599204,1,1,6000,"6000,","Free",2,13
"2063","STARS Enterprise",0,333348463,1,1,6000,"6000,","Free",3,13
"2064","Local Time Converter",0.99,337245901,1,1,6000,"6000,6007,","0.99 USD",1,13
"2065","iRecord",0.99,340759519,1,1,6000,"6000,6007,","0.99 USD",1.5,13
"2066","CHARCOAL OVEN",0,345601111,1,1,6000,"6000,","Free",3,13
"2067","McGrew Real Estate",0,347703959,1,1,6000,"6000,6002,","Free",3,13
"2068","Fax.de Center",0,356818744,1,1,6000,"6000,6002,","Free",1.5,13
"2069","D'i'ary",0,359063478,1,1,6000,"6000,6007,","Free",2.5,13
"2070","Coresystems Field Service",0,361719408,1,1,6000,"6000,6007,","Free",3,13
"2071","Cartloom",0,364054898,1,1,6000,"6000,6015,","Free",2.5,13
"2072","Quick Chart XL",1.99,368528009,0,1,6000,"6000,6007,","1.99 USD",1.5,13
"2073","secureCCLt",31.99,375435941,1,1,6000,"6000,6002,","31.99 USD",2.5,13
"2074","iFastViewer",0,375978346,1,1,6000,"6000,6007,","Free",3,13
"2075","SalesNOW Mobile CRM for iPhone",0,378161024,1,1,6000,"6000,6007,","Free",3.5,13
"2076","A Viewer",0,387838374,1,1,6000,"6000,","Free",3,13
"2077","CamaX Mobile",0,388508478,1,1,6000,"6000,","Free",1.5,13
"2078","Wonderware SmartGlance On-Premises for iPad",0,397773178,0,1,6000,"6000,6007,","Free",4,13
"2079","OpenAsset for iPad",0,399388361,0,1,6000,"6000,6007,","Free",2.5,13
"2080","Sprinklr",0,413619434,1,1,6000,"6000,6005,","Free",3.5,13
"2081","Sites-2-Go Lite",0,414134572,1,1,6000,"6000,6007,","Free",2.5,13
"2082","IGC Survey HD",9.99,418578402,1,1,6000,"6000,","9.99 USD",4,13
"2083","SAP Business ByDesign",0,420392518,1,1,6000,"6000,6007,","Free",3,13
"2084","YepText",0,423085991,1,1,6000,"6000,","Free",2.5,13
"2085","Aconex Mobile",0,427752474,1,1,6000,"6000,6007,","Free",4,13
"2086","Jobstoday",0,429373867,1,1,6000,"6000,6012,","Free",3.5,13
"2087","Cellica Database WiFi Form",0,437198539,0,1,6000,"6000,6007,","Free",4,13
"2088","SimpleBlast",0,438185538,1,1,6000,"6000,6007,","Free",3.5,13
"2089","Steelcase WorkLife Interactive Showroom",0,438302443,0,1,6000,"6000,","Free",4,13
"2090","MRI Workspeed",0,438482498,1,1,6000,"6000,","Free",3,13
"2091","Audi Progress",0,438924874,0,1,6000,"6000,6012,","Free",5,13
"2092","Building Start",0,442975774,0,1,6000,"6000,6007,","Free",3,13
"2093","Dale Carnegie Training: Team Leadership",0,443176884,1,1,6000,"6000,6017,","Free",4,13
"2094","Exact Synergy",0,443184705,1,1,6000,"6000,","Free",2.5,13
"2095","Kiosk Pro Plus",49.99,445701154,1,1,6000,"6000,6002,","49.99 USD",3.5,13
"2096","Clothing Store Master",0,448894246,0,1,6000,"6000,6015,","Free",3,13
"2097","Payson Petroleum",0,449267497,1,1,6000,"6000,6002,","Free",4.5,13
"2098","XactPRM",0,452383560,1,1,6000,"6000,","Free",3.5,13
"2099","Business Book Summaries",0,456140085,1,1,6000,"6000,","Free",1.5,13
"2100","iKeepInTouch - Automated and Location-based Reminders",0,457562541,1,1,6000,"6000,6012,","Free",3,13
"2101","IronPlanet",0,458005618,1,1,6000,"6000,6012,","Free",3,13
"2102","MyDealerApp",0,458655920,1,1,6000,"6000,6012,","Free",5,13
"2103","OnSite Dialog",0,458709893,1,1,6000,"6000,6007,","Free",4.5,13
"2104","PhoneBook+",2.99,461634507,1,1,6000,"6000,6002,","2.99 USD",4.5,13
"2105","KITS Mobile",0,468641128,0,1,6000,"6000,","Free",4,13
"2106","GKIC iMarket",0,469413198,0,1,6000,"6000,6017,","Free",3,13
"2107","Start-up Budget",0,469752001,1,1,6000,"6000,6017,","Free",4.5,13
"2108","My.Services",0,471294585,1,1,6000,"6000,","Free",2.5,13
"2109","Guide Mobile for iPhone",0,472297916,1,1,6000,"6000,6006,","Free",3.5,13
"2110","Unkräuter",0,473209944,1,1,6000,"6000,6007,","Free",3,13
"2111","VIN Barcode Scanner LITE",0,480694531,1,1,6000,"6000,6002,","Free",2.5,13
"2112","Punch Clock - BuildDev",12.99,480831773,0,1,6000,"6000,6002,","12.99 USD",3,13
"2113","iseekLAW: #1 Lawyer, Attorney & Law Firm Directory",0,491626362,1,1,6000,"6000,6006,","Free",4.5,13
"2114","Sodexo Jobs",0,491653178,1,1,6000,"6000,6012,","Free",3.5,13
"2115","iseeder",0,492854875,1,1,6000,"6000,6002,","Free",3.5,13
"2116","Chart Maker Pro",1.99,495606521,0,1,6000,"6000,6007,","1.99 USD",3,13
"2117","7 in 1 : Percentage Calculator HD",0.99,504140049,0,1,6000,"6000,6015,","0.99 USD",4,13
"2118","ReachLocal",0,509183250,1,1,6000,"6000,","Free",4.5,13
"2119","Rental Manager Free",0,510978111,1,1,6000,"6000,6015,","Free",3,13
"2120","My Report",0,513829327,1,1,6000,"6000,6007,","Free",4,13
"2121","sjcam",0,514886332,1,1,6000,"6000,6008,","Free",2,13
"2122","DayCare",0,515844712,1,1,6000,"6000,6002,","Free",2,13
"2123","Website SEO Checks Lite",0,515930685,1,1,6000,"6000,6007,","Free",2,13
"2124","MAD Elevator Fixtures",0,517282873,1,1,6000,"6000,","Free",4.5,13
"2125","Eventzilla Organizer",0,525214852,1,1,6000,"6000,6007,","Free",1.5,13
"2126","ProficySCADA",0,525792142,1,1,6000,"6000,","Free",3,13
"2127","StrategyPlanner",0,527776426,1,1,6000,"6000,6017,","Free",4,13
"2128","IH Calculator LITE",0,528387466,1,1,6000,"6000,6007,","Free",3.5,13
"2129","Secureworks Mobile",0,533072046,1,1,6000,"6000,","Free",2.5,13
"2130","SLII®",0,536473591,1,1,6000,"6000,6007,","Free",5,13
"2131","CTOvision",0,541879649,1,1,6000,"6000,","Free",4.5,13
"2132","bswift benefits",0,556959572,1,1,6000,"6000,","Free",2.5,13
"2133","Fieldwork Mobile",0,560601472,1,1,6000,"6000,","Free",4.5,13
"2134","21 Day sales Challenge Free",0,560733030,1,1,6000,"6000,6015,","Free",5,13
"2135","P1Control",0,562172064,1,1,6000,"6000,","Gratis",1.5,13
"2136","Easy Mobile Invoice App For iPhone & iPod Touch",0,562519317,1,1,6000,"6000,6007,","Free",4,13
"2137","Plurro",0,562863138,1,1,6000,"6000,6012,","Free",5,13
"2138","Shop It Lite - Stealth Notes",0,564984424,1,1,6000,"6000,6012,","Free",3.5,13
"2139","iCarros Tablet",0,565351992,0,1,6000,"6000,6002,","Free",4,13
"2140","PowerAssist™",0,568415084,1,1,6000,"6000,","Free",2.5,13
"2141","취업은 잡코리아 – 신입 경력 취업의 모든 것",0,569092652,1,1,6000,"6000,6012,","Free",4.5,13
"2142","TENVIS P2P",0,578839227,1,1,6000,"6000,6012,","Free",2,13
"2143","Cat® Virtual Showroom",0,579346065,1,1,6000,"6000,","Free",4.5,13
"2144","D&M Leasing",0,579543604,1,1,6000,"6000,6015,","Free",4.5,13
"2145","VIB Timer",0,583225867,1,1,6000,"6000,6002,","Free",3.5,13
"2146","WiFiStor",0,588857376,1,1,6000,"6000,6016,","Free",2.5,13
"2147","AprivaPay Plus",0,589521787,1,1,6000,"6000,6015,","Free",2.5,13
"2148","Penelec",0,589632838,1,1,6000,"6000,6002,","Free",2,13
"2149","Simple",0,594891549,1,1,6000,"6000,","Free",4.5,13
"2150","Newforma Plans",0,595982792,0,1,6000,"6000,6007,","Free",3.5,13
"2151","DepoView for iPad",0,597142467,0,1,6000,"6000,6007,","Free",3.5,13
"2152","Graber - Business Tools",0,602337983,0,1,6000,"6000,","Free",2,13
"2153","TimeForge Manager",0,602542660,1,1,6000,"6000,6002,","Free",2,13
"2154","Distressed Real Estate",0,604871341,1,1,6000,"6000,","Free",4,13
"2155","MapSee pro",0,605017139,1,1,6000,"6000,6010,","Free",3,13
"2156","Acura Accessories for iPhone",0,613529490,1,1,6000,"6000,6006,","Free",1.5,13
"2157","AMP Sell - Mercury",0,633751916,0,1,6000,"6000,","Free",4.5,13
"2158","酷桌面",0,637437084,1,1,6000,"6000,6002,","Free",3.5,13
"2159","OD4mobile",0,637829037,1,1,6000,"6000,6007,","Free",3.5,13
"2160","Allego",0,640352522,1,1,6000,"6000,","Free",3.5,13
"2161","Leasing Tablet by RealPage",0,649475068,0,1,6000,"6000,6007,","Free",4,13
"2162","Five9 Supervisor",0,655703659,0,1,6000,"6000,","Free",2,13
"2163","Výkaz práce",0,667378257,1,1,6000,"6000,6007,","Free",4,13
"2164","车商宝",0,668530271,1,1,6000,"6000,6002,","Free",5,13
"2165","Soil Direct",0,670615702,1,1,6000,"6000,6007,","Free",4,13
"2166","Acano",0,680581809,1,1,6000,"6000,6007,","Free",3.5,13
"2167","LobbyConnect - Guest Check-in",0,682052902,0,1,6000,"6000,6002,","Free",4,13
"2168","GoHarvest",0,684295661,1,1,6000,"6000,","Free",3,13
"2169","OpticText: Text OCR Scanner + Offline Translator",1.99,689401436,1,1,6000,"6000,6007,","1.99 USD",2,13
"2170","4IN HAND",4.79,694296081,1,1,6000,"6000,6007,","4.79 USD",3,13
"2171","McCarthy App",0,696975522,1,1,6000,"6000,6006,","Free",4.5,13
"2172","CRS RecApp",0,699615275,1,1,6000,"6000,6007,","Free",4.5,13
"2173","AccountingLive",0,703255705,1,1,6000,"6000,6015,","Free",5,13
"2174","NCR Aloha Mobile",0,718149395,1,1,6000,"6000,6023,","Free",4.5,13
"2175","mPassport Seva",0,723492146,1,1,6000,"6000,","Free",3.5,13
"2176","Business Rocks Magazine",0,726534494,1,1,6000,"6000,6021,","Free",5,13
"2177","Operative IQ",0,730992487,1,1,6000,"6000,6020,","Free",3.5,13
"2178","Cali - ניהול עסק, יומן, לקוחות, שיווק",0,731429392,1,1,6000,"6000,6007,","Free",4,13
"2179","URI Mobile",0,738113065,1,1,6000,"6000,","Free",4.5,13
"2180","ROK Product Catalog",0,742749884,1,1,6000,"6000,6006,","Free",4.5,13
"2181","Jolt: Employee Management",0,748306894,0,1,6000,"6000,6007,","Free",4.5,13
"2182","Workforce Ready",0,766771884,1,1,6000,"6000,","Free",2.5,13
"2183","Vato Leaf - Envato Sales Tracker",0,777709061,1,1,6000,"6000,6007,","Free",4.5,13
"2184","Laundry Locker",0,784630564,1,1,6000,"6000,6012,","Free",2,13
"2185","Planning Center Resources",0,784966220,1,1,6000,"6000,6007,","Free",4,13
"2186","WiPoint - Make HD video presentations & slideshows",0,789319996,1,1,6000,"6000,6008,","Free",3.5,13
"2187","MGIC MI",0,805796003,1,1,6000,"6000,6015,","Free",4.5,13
"2188","MirrorOp Presenter",0,808539605,1,1,6000,"6000,6007,","Free",2.5,13
"2189","Hamdan",0,808736593,1,1,6000,"6000,","Free",5,13
"2190","EDA ProspectMobile",0,814720301,1,1,6000,"6000,6007,","Free",3,13
"2191","Long Beach Real Estate App",0,815368446,1,1,6000,"6000,6015,","Free",5,13
"2192","Deer Huntings Calls",0,816184634,1,1,6000,"6000,6016,","Free",3,13
"2193","OfficerReports",0,817022931,1,1,6000,"6000,6007,","Free",1.5,13
"2194","Liberty Hydra",0,820987748,1,1,6000,"6000,","Free",1.5,13
"2195","Invoice-Pro",0,824683808,0,1,6000,"6000,6015,","Free",3.5,13
"2196","Brochure Genie.",0,826429441,1,1,6000,"6000,","Free",2,13
"2197","Hines Supply",0,838666994,1,1,6000,"6000,","Free",5,13
"2198","Nail Tech Schedule & Reminder",7.99,844095631,1,1,6000,"6000,6007,","7.99 USD",4,13
"2199","Worldcue® Mobile",0,845657271,1,1,6000,"6000,6003,","Free",3,13
"2200","Manage It - Project Manager",0,849077037,1,1,6000,"6000,6007,","Free",3.5,13
"2201","RecordMe Notes Voice Recorder App - Record Audio Memos, Business Meeting Note And School Lecture Recording",1.99,853547395,1,1,6000,"6000,6007,","1.99 USD",4.5,13
"2202","美国常用口俚语－英语听力",0,859022310,1,1,6000,"6000,6017,","Free",5,13
"2203","TigerSul  Crop Nutrient Calculator",0,860034533,1,1,6000,"6000,6002,","Free",5,13
"2204","KARLO",0,860529305,1,1,6000,"6000,","Free",4.5,13
"2205","Cannes Lions",0,869633752,1,1,6000,"6000,6016,","Free",4,13
"2206","Invoice App with Quote Maker",0,875169014,1,1,6000,"6000,6007,","Free",4.5,13
"2207","Swapcard",0,879488719,1,1,6000,"6000,6007,","Free",3.5,13
"2208","LaView Plus HD",0,880042358,0,1,6000,"6000,","Free",2.5,13
"2209","BeGreen",0,880154790,1,1,6000,"6000,","Free",2,13
"2210","sup-piraten24.ch",0,880585074,1,1,6000,"6000,","Free",4.5,13
"2211","Zip Schedules",0,885618791,1,1,6000,"6000,","Free",4,13
"2212","NeriumGoShow",0,888551745,1,1,6000,"6000,","Free",4,13
"2213","MobileIron Insight",0,890667964,1,1,6000,"6000,6002,","Free",3.5,13
"2214","Pet Grooming Software",19.99,891294626,1,1,6000,"6000,6007,","19.99 USD",3,13
"2215","Green Bits Register",0,891943926,0,1,6000,"6000,6015,","Free",2.5,13
"2216","Copart Seller Mobile",0,892439653,1,1,6000,"6000,6012,","Free",3.5,13
"2217","TerraGo Edge",0,894862289,1,1,6000,"6000,6007,","Free",4,13
"2218","勤怠管理システム シュキーン",0,894997719,1,1,6000,"6000,6007,","Free",4.5,13
"2219","InstaCode Live",0,898097331,1,1,6000,"6000,6006,","Free",3.5,13
"2220","ITEX Mobile",0,901476506,1,1,6000,"6000,","Free",4,13
"2221","Wild Apricot for admins",0,903048437,1,1,6000,"6000,","Free",3.5,13
"2222","Get There Driver",0,906951296,1,1,6000,"6000,6003,","Free",5,13
"2223","Smart Cleaner - clean contacts",0,908724447,1,1,6000,"6000,6007,","Free",3,13
"2224","iTapMenu",0,910972642,0,1,6000,"6000,","Free",5,13
"2225","TruckLogics",0,916148067,1,1,6000,"6000,","Free",4.5,13
"2226","صندوق التنمية العقارية",0,916534186,1,1,6000,"6000,6002,","Free",2.5,13
"2227","BT Cloud Voice Communicator - iPhone Edition",0,918489483,1,1,6000,"6000,6007,","Free",1,13
"2228","Honeywell Pilot Gateway",0,922312414,1,1,6000,"6000,6006,","Free",4.5,13
"2229","Viv's Deals",0,925910917,1,1,6000,"6000,","Free",5,13
"2230","Seed Finder (old)",0,937252799,1,1,6000,"6000,6002,","Free",5,13
"2231","TAL - Dealers",0,940427956,1,1,6000,"6000,6007,","Free",5,13
"2232","Calvo's Lifestyle Club",0,949443128,1,1,6000,"6000,6012,","Free",3,13
"2233","Kargaz Doğal Gaz A.Ş.",0,954202610,1,1,6000,"6000,","Free",3,13
"2234","LaView Mobile",0,955357794,1,1,6000,"6000,","Free",2,13
"2235","Ceridian Self-Service",0,955479063,1,1,6000,"6000,","Free",2,13
"2236","CBx",0,957375376,0,1,6000,"6000,","Free",4.5,13
"2237","John Deere Connect Mobile",0,958749681,0,1,6000,"6000,","Free",4.5,13
"2238","Adobe Social: Content Workflows",0,961754311,1,1,6000,"6000,6007,","Free",2,13
"2239","Mobile360 App",0,966334399,1,1,6000,"6000,6007,","Free",2,13
"2240","Inflo.io",0,966853526,1,1,6000,"6000,6012,","Free",5,13
"2241","핸들포유 고객용",0,967115150,1,1,6000,"6000,","Free",1,13
"2242","Uniden WDVR",0,967907234,1,1,6000,"6000,","Free",2,13
"2243","Tripdots",0,976341966,1,1,6000,"6000,6015,","Free",2.5,13
"2244","Talent Gather",0,979808585,1,1,6000,"6000,6007,","Free",4.5,13
"2245","Rive - the networking app",0,979942146,1,1,6000,"6000,6002,","Free",3.5,13
"2246","Cel-Fi Wave",0,980050278,1,1,6000,"6000,6002,","Free",3.5,13
"2247","Badger Freight App",0,981617076,1,1,6000,"6000,","Free",5,13
"2248","Envoy Passport",0,983102576,1,1,6000,"6000,6007,","Free",4,13
"2249","وظائف حكومية و توظيف مباشر",0,983538820,1,1,6000,"6000,","Free",4,13
"2250","Nimanic",0,983702352,1,1,6000,"6000,6024,","Gratis",3,13
"2251","SwipedOn | Visitor Management",0,986185962,0,1,6000,"6000,6007,","Free",3,13
"2252","Mavrx Scout",0,995270546,1,1,6000,"6000,6007,","Free",4.5,13
"2253","Shaw SmartVoice",0,1002469821,1,1,6000,"6000,","Free",2,13
"2254","TapWiser",0,1005248391,1,1,6000,"6000,6023,","Free",5,13
"2255","BurnhamEYE",0,1006875367,1,1,6000,"6000,","Free",4.5,13
"2256","NASTC",0,1012462894,1,1,6000,"6000,","Free",4.5,13
"2257","W Box VMS",0,1016289957,1,1,6000,"6000,","Free",3.5,13
"2258","Shaklee Connect™",0,1017055303,1,1,6000,"6000,6007,","Free",4.5,13
"2259","Townsquared – Local network for small businesses",0,1018803140,1,1,6000,"6000,6005,","Free",4.5,13
"2260","TheLunchMaster",0,1031234557,1,1,6000,"6000,","Free",2.5,13
"2261","Home On App",0,1038035295,1,1,6000,"6000,","Free",4.5,13
"2262","The Relativity Platform",0,1038570448,1,1,6000,"6000,6007,","Free",3,13
"2263","SKOOTAR แมสเซ็นเจอร์ด่วน",0,1040028979,1,1,6000,"6000,6003,","Free",5,13
"2264","Tempo - Time Tracking in JIRA",0,1046466046,1,1,6000,"6000,6007,","Free",2.5,13
"2265","ヨヤクノート",0,1049651704,0,1,6000,"6000,","Free",3.5,13
"2266","TappTracker",0,1049878090,1,1,6000,"6000,6007,","Free",4,13
"2267","Swept Mobile",0,1049960164,1,1,6000,"6000,","Free",2.5,13
"2268","MD Text",0,1051098806,1,1,6000,"6000,6020,","Free",5,13
"2269","Restaurant POS System - Waiter",0,1053010762,1,1,6000,"6000,","Free",3.5,13
"2270","Biz Cards Scannable - Business Card Scanner Free & Receipt Organizer + OCR Scanning",0,1059134700,1,1,6000,"6000,6018,","Free",4,13
"2271","CoAd360",0,1062622132,1,1,6000,"6000,6015,","Free",2.5,13
"2272","Vonage Enterprise",0,1063351979,1,1,6000,"6000,6005,","Free",2,13
"2273","114差旅通",0,1066626263,1,1,6000,"6000,6003,","Free",4,13
"2274","Architectural Record Digital",0,1068285546,1,1,6000,"6000,6021,","Free",3,13
"2275","Petro Path",0,1069529633,1,1,6000,"6000,","Free",4,13
"2276","Gingr Notifications",0,1072872763,1,1,6000,"6000,","Free",2,13
"2277","久信金服",0,1073035232,1,1,6000,"6000,6006,","免費",4.5,13
"2278","ZeboraCam",0,1076081760,1,1,6000,"6000,6008,","Free",2,13
"2279","mySafetyProfiler",0,1077936872,1,1,6000,"6000,6002,","Free",5,13
"2280","Philips Lighting Catalogue",0,1078834201,1,1,6000,"6000,6012,","Free",4,13
"2281","Flurry Analytics",0,1079687315,1,1,6000,"6000,6007,","Free",2.5,13
"2282","Oman Real",0,1080122436,1,1,6000,"6000,6010,","Free",4.5,13
"2283","MyLeasePlan - Driver",0,1081151221,1,1,6000,"6000,6007,","Free",2,13
"2284","Hinman",0,1081525393,1,1,6000,"6000,6017,","Free",2.5,13
"2285","Stujobs",0,1081862258,1,1,6000,"6000,6005,","Free",3,13
"2286","OakScanner",0,1081862619,1,1,6000,"6000,","Free",4,13
"2287","Quorum Mobile",0,1084463500,1,1,6000,"6000,6007,","Free",5,13
"2288","A&L Motor Sales DealerApp",0,1086185764,1,1,6000,"6000,6012,","Free",4,13
"2289","Hi实习-专注大学生财经实习机会",0,1089384795,1,1,6000,"6000,","Free",3.5,13
"2290","ARI Driver insights",0,1093192527,1,1,6000,"6000,6007,","Free",2.5,13
"2291","Dynamics 365 Business Central",0,1093325047,1,1,6000,"6000,","Free",2.5,13
"2292","Mijn Lidl",0,1096172320,1,1,6000,"6000,","Gratis",3.5,13
"2293","ЕПСС ЖКХ Онлайн",0,1096671715,1,1,6000,"6000,","Free",1.5,13
"2294","GVO mobile Conference",0,1102353402,1,1,6000,"6000,6007,","Free",5,13
"2295","Sage Invoicing",0,1103984801,1,1,6000,"6000,6007,","Free",3.5,13
"2296","Felix Payments",0,1106940658,1,1,6000,"6000,6007,","Free",5,13
"2297","ПрогТех",0,1108418369,1,1,6000,"6000,","Free",3.5,13
"2298","YepINGO ITALY",0,1111561751,1,1,6000,"6000,6005,","Free",2.5,13
"2299","积分管理",0,1111806086,1,1,6000,"6000,6007,","Free",3,13
"2300","分贝通",0,1113869326,1,1,6000,"6000,6003,","Free",5,13
"2301","Denegram",0,1121266304,1,1,6000,"6000,6015,","Free",1.5,13
"2302","PINATA | Part-Time Gigs",0,1123082186,1,1,6000,"6000,6012,","Free",4,13
"2303","InteleTravel Training",0,1126832471,1,1,6000,"6000,6003,","Free",5,13
"2304","Nano Sales Manager",0,1128391421,1,1,6000,"6000,6015,","Free",5,13
"2305","Halligan",0,1136072683,1,1,6000,"6000,6020,","Free",4,13
"2306","PAX Mobile App",0,1139056454,1,1,6000,"6000,6003,","Free",4.5,13
"2307","ClickMeeting. Webinar Your Way",0,1141803571,1,1,6000,"6000,6007,","Free",3.5,13
"2308","FransiAuto",0,1142166868,1,1,6000,"6000,6015,","Free",2,13
"2309","FSB Wathena",0,1144985383,1,1,6000,"6000,","Free",4.5,13
"2310","FoodHub - Order Food Online",0,1145586430,1,1,6000,"6000,6023,","Free",4.5,13
"2311","pitch.Me",0,1150644851,1,1,6000,"6000,6005,","Free",4.5,13
"2312","Cinematcher",0,1153129506,1,1,6000,"6000,6016,","Free",4.5,13
"2313","Best Call Recorder Pro - פרו",29.9,1158678889,1,1,6000,"6000,6015,","29.9 ILS",3.5,13
"2314","Dictate4Me - Transcribe Audio",1.99,1162700681,1,1,6000,"6000,6007,","1.99 USD",2.5,13
"2315","Houses for Sale in LA",0,1167886981,1,1,6000,"6000,6015,","Free",5,13
"2316","Just Calculadora Trabalhista",0,1176933877,1,1,6000,"6000,6015,","Free",4.5,13
"2317","Real Time Reviews",0,1182874840,1,1,6000,"6000,","Free",4,13
"2318","Stock Wall Live",0,1186131317,1,1,6000,"6000,","Free",2.5,13
"2319","iMedia Reader",0,1186196075,1,1,6000,"6000,","Free",1.5,13
"2320","Fleet: VIN scan and manage",0,1186902399,1,1,6000,"6000,","Free",5,13
"2321","Flystreetlife",0,1194723149,1,1,6000,"6000,","Free",5,13
"2322","Forsta Secure Messenger",0,1196512277,1,1,6000,"6000,6005,","Free",4,13
"2323","Бизнес План Amway от DA",0,1197405327,1,1,6000,"6000,6015,","Free",4,13
"2324","易盘点固定资产管理专家",0,1197959941,1,1,6000,"6000,6002,","Free",4,13
"2325","ADM FarmView",0,1201452986,1,1,6000,"6000,","Free",4,13
"2326","Connect With Crista",0,1204845097,1,1,6000,"6000,6015,","Free",5,13
"2327","GoCo.io",0,1207004012,1,1,6000,"6000,6007,","Free",3,13
"2328","AutoSpector",4.99,1207047307,1,1,6000,"6000,6007,","4.99 USD",2,13
"2329","Kwikard App",0,1210341306,1,1,6000,"6000,","Free",5,13
"2330","Ticari1",0,1217463744,1,1,6000,"6000,6015,","Free",4.5,13
"2331","Speco Player 4K",0,1217849434,1,1,6000,"6000,6008,","Free",2,13
"2332","Project Atlas",0,1218347539,1,1,6000,"6000,","Free",3.5,13
"2333","Sprint MultiLine",0,1218949474,1,1,6000,"6000,","Free",4.5,13
"2334","Automatize",0,1221661608,1,1,6000,"6000,6010,","Free",4,13
"2335","월급계산기",0,1224064934,1,1,6000,"6000,6015,","Free",4.5,13
"2336","Easy Crew",0,1226500988,1,1,6000,"6000,6003,","Free",3.5,13
"2337","eXp World Intercom",0,1227512761,1,1,6000,"6000,","Free",2.5,13
